session_id,user_id,session_start,session_end,session_date,event_count
sess_02165,user_0275,2024-03-31 11:29:00,2024-03-31 11:36:00,2024-03-31,2
sess_02166,user_0276,2024-12-21 12:29:00,2024-12-21 13:12:00,2024-12-21,4
sess_02167,user_0276,2024-12-30 09:36:00,2024-12-30 09:43:00,2024-12-30,2
sess_02168,user_0276,2024-12-22 17:54:00,2024-12-22 17:55:00,2024-12-22,6
sess_02169,user_0277,2024-12-20 20:33:00,2024-12-20 21:07:00,2024-12-20,8
sess_02170,user_0277,2024-11-21 16:27:00,2024-11-21 16:36:00,2024-11-21,4
sess_02171,user_0277,2024-11-18 17:33:00,2024-11-18 18:05:00,2024-11-18,5
sess_02172,user_0277,2024-12-28 08:10:00,2024-12-28 08:11:00,2024-12-28,2
sess_02173,user_0277,2024-12-20 15:43:00,2024-12-20 15:48:00,2024-12-20,7
sess_02174,user_0277,2024-11-04 08:01:00,2024-11-04 08:34:00,2024-11-04,2
sess_02175,user_0277,2024-11-19 20:18:00,2024-11-19 20:25:00,2024-11-19,7
sess_02176,user_0277,2024-12-07 16:36:00,2024-12-07 17:31:00,2024-12-07,8
sess_02177,user_0277,2024-12-28 09:24:00,2024-12-28 09:33:00,2024-12-28,6
sess_02178,user_0277,2024-12-21 17:43:00,2024-12-21 18:13:00,2024-12-21,6
sess_02179,user_0277,2024-12-24 19:21:00,2024-12-24 19:51:00,2024-12-24,4
sess_02180,user_0277,2024-11-20 14:15:00,2024-11-20 14:27:00,2024-11-20,2
sess_02181,user_0277,2024-12-12 17:32:00,2024-12-12 17:41:00,2024-12-12,4
sess_02182,user_0277,2024-11-10 19:53:00,2024-11-10 19:58:00,2024-11-10,3
sess_02183,user_0277,2024-12-07 09:20:00,2024-12-07 09:20:00,2024-12-07,2
sess_02184,user_0278,2024-09-02 13:32:00,2024-09-02 13:35:00,2024-09-02,3
sess_02185,user_0278,2024-07-02 11:40:00,2024-07-02 11:51:00,2024-07-02,4
sess_02186,user_0279,2024-12-30 14:26:00,2024-12-30 15:14:00,2024-12-30,2
sess_02187,user_0279,2024-12-30 12:37:00,2024-12-30 13:37:00,2024-12-30,7
sess_02188,user_0279,2024-12-29 12:56:00,2024-12-29 13:38:00,2024-12-29,7
sess_02189,user_0279,2024-12-29 16:28:00,2024-12-29 17:13:00,2024-12-29,6
sess_02190,user_0279,2024-12-30 16:56:00,2024-12-30 17:15:00,2024-12-30,2
sess_02191,user_0279,2024-12-30 10:29:00,2024-12-30 10:35:00,2024-12-30,3
sess_02192,user_0279,2024-12-29 11:22:00,2024-12-29 12:28:00,2024-12-29,5
sess_02193,user_0279,2024-12-28 20:35:00,2024-12-28 21:00:00,2024-12-28,3
sess_02194,user_0279,2024-12-28 18:26:00,2024-12-28 18:40:00,2024-12-28,2
sess_02195,user_0279,2024-12-30 13:36:00,2024-12-30 13:38:00,2024-12-30,2
sess_02196,user_0279,2024-12-31 09:56:00,2024-12-31 10:06:00,2024-12-31,2
sess_02197,user_0279,2024-12-29 11:03:00,2024-12-29 11:18:00,2024-12-29,4
sess_02198,user_0279,2024-12-29 16:15:00,2024-12-29 17:12:00,2024-12-29,6
sess_02199,user_0279,2024-12-29 11:57:00,2024-12-29 12:15:00,2024-12-29,3
sess_02200,user_0279,2024-12-28 10:01:00,2024-12-28 10:14:00,2024-12-28,7
sess_02201,user_0279,2024-12-30 11:52:00,2024-12-30 13:46:00,2024-12-30,8
sess_02202,user_0279,2024-12-31 11:54:00,2024-12-31 11:57:00,2024-12-31,7
sess_02203,user_0279,2024-12-28 13:31:00,2024-12-28 13:47:00,2024-12-28,7
sess_02204,user_0279,2024-12-31 09:31:00,2024-12-31 09:31:00,2024-12-31,5
sess_02205,user_0279,2024-12-29 15:42:00,2024-12-29 16:13:00,2024-12-29,3
sess_02206,user_0279,2024-12-31 14:45:00,2024-12-31 16:01:00,2024-12-31,8
sess_02207,user_0279,2024-12-31 14:54:00,2024-12-31 15:03:00,2024-12-31,6
sess_02208,user_0279,2024-12-28 18:10:00,2024-12-28 19:06:00,2024-12-28,6
sess_02209,user_0279,2024-12-28 20:32:00,2024-12-28 20:41:00,2024-12-28,4
sess_02210,user_0279,2024-12-29 10:15:00,2024-12-29 11:18:00,2024-12-29,4
sess_02211,user_0279,2024-12-31 19:48:00,2024-12-31 20:27:00,2024-12-31,5
sess_02212,user_0279,2024-12-31 12:38:00,2024-12-31 13:26:00,2024-12-31,7
sess_02213,user_0279,2024-12-31 18:44:00,2024-12-31 18:44:00,2024-12-31,4
sess_02214,user_0279,2024-12-31 20:12:00,2024-12-31 21:47:00,2024-12-31,6
sess_02215,user_0279,2024-12-31 11:19:00,2024-12-31 11:49:00,2024-12-31,3
sess_02216,user_0279,2024-12-29 19:04:00,2024-12-29 19:12:00,2024-12-29,3
sess_02217,user_0280,2024-03-17 14:25:00,2024-03-17 14:58:00,2024-03-17,4
sess_02218,user_0280,2024-03-28 10:05:00,2024-03-28 10:10:00,2024-03-28,3
sess_02219,user_0280,2024-07-26 09:51:00,2024-07-26 10:34:00,2024-07-26,7
sess_02220,user_0280,2024-12-01 14:00:00,2024-12-01 14:01:00,2024-12-01,8
sess_02221,user_0280,2024-06-17 10:03:00,2024-06-17 10:28:00,2024-06-17,7
sess_02222,user_0280,2024-03-31 09:05:00,2024-03-31 09:21:00,2024-03-31,8
sess_02223,user_0281,2024-11-28 19:06:00,2024-11-28 19:06:00,2024-11-28,6
sess_02224,user_0281,2024-12-31 14:56:00,2024-12-31 14:58:00,2024-12-31,3
sess_02225,user_0281,2024-10-02 19:32:00,2024-10-02 19:32:00,2024-10-02,4
sess_02226,user_0282,2024-10-19 13:55:00,2024-10-19 14:01:00,2024-10-19,4
sess_02227,user_0282,2024-09-27 13:14:00,2024-09-27 13:17:00,2024-09-27,4
sess_02228,user_0282,2024-07-19 16:33:00,2024-07-19 16:44:00,2024-07-19,7
sess_02229,user_0282,2024-06-21 19:14:00,2024-06-21 19:18:00,2024-06-21,5
sess_02230,user_0283,2024-05-23 20:39:00,2024-05-23 20:51:00,2024-05-23,5
sess_02231,user_0283,2024-09-22 18:24:00,2024-09-22 19:09:00,2024-09-22,4
sess_02232,user_0283,2024-08-27 13:53:00,2024-08-27 13:54:00,2024-08-27,3
sess_02233,user_0283,2024-09-15 09:57:00,2024-09-15 10:49:00,2024-09-15,2
sess_02234,user_0283,2024-09-12 08:43:00,2024-09-12 09:56:00,2024-09-12,7
sess_02235,user_0283,2024-10-08 12:42:00,2024-10-08 13:24:00,2024-10-08,8
sess_02236,user_0283,2024-05-26 14:37:00,2024-05-26 14:57:00,2024-05-26,2
sess_02237,user_0283,2024-11-06 14:35:00,2024-11-06 15:50:00,2024-11-06,4
sess_02238,user_0283,2024-04-30 14:51:00,2024-04-30 14:58:00,2024-04-30,5
sess_02239,user_0283,2024-06-26 17:54:00,2024-06-26 17:56:00,2024-06-26,4
sess_02240,user_0283,2024-05-24 14:57:00,2024-05-24 15:06:00,2024-05-24,4
sess_02241,user_0283,2024-12-18 08:13:00,2024-12-18 09:00:00,2024-12-18,3
sess_02242,user_0283,2024-12-25 18:33:00,2024-12-25 18:33:00,2024-12-25,8
sess_02243,user_0283,2024-09-19 10:18:00,2024-09-19 10:50:00,2024-09-19,6
sess_02244,user_0283,2024-12-14 09:47:00,2024-12-14 12:11:00,2024-12-14,5
sess_02245,user_0283,2024-05-06 10:06:00,2024-05-06 11:11:00,2024-05-06,4
sess_02246,user_0283,2024-11-06 20:45:00,2024-11-06 21:12:00,2024-11-06,6
sess_02247,user_0283,2024-12-20 17:55:00,2024-12-20 17:56:00,2024-12-20,4
sess_02248,user_0283,2024-04-25 13:01:00,2024-04-25 14:11:00,2024-04-25,8
sess_02249,user_0283,2024-11-17 17:50:00,2024-11-17 18:22:00,2024-11-17,5
sess_02250,user_0283,2024-07-16 19:48:00,2024-07-16 19:52:00,2024-07-16,8
sess_02251,user_0283,2024-05-29 11:37:00,2024-05-29 11:40:00,2024-05-29,4
sess_02252,user_0283,2024-07-26 12:09:00,2024-07-26 13:35:00,2024-07-26,5
sess_02253,user_0283,2024-08-01 08:09:00,2024-08-01 08:45:00,2024-08-01,4
sess_02254,user_0283,2024-08-11 20:29:00,2024-08-11 21:32:00,2024-08-11,5
sess_02255,user_0283,2024-05-01 15:13:00,2024-05-01 16:00:00,2024-05-01,2
sess_02256,user_0283,2024-07-26 14:51:00,2024-07-26 15:19:00,2024-07-26,4
sess_02257,user_0283,2024-10-27 08:13:00,2024-10-27 08:29:00,2024-10-27,2
sess_02258,user_0283,2024-12-31 11:33:00,2024-12-31 11:45:00,2024-12-31,2
sess_02259,user_0283,2024-07-09 09:53:00,2024-07-09 10:05:00,2024-07-09,4
sess_02260,user_0283,2024-08-01 08:10:00,2024-08-01 08:30:00,2024-08-01,6
sess_02261,user_0283,2024-06-01 15:11:00,2024-06-01 16:06:00,2024-06-01,6
sess_02262,user_0283,2024-05-29 08:28:00,2024-05-29 09:03:00,2024-05-29,7
sess_02263,user_0283,2024-06-17 19:35:00,2024-06-17 20:55:00,2024-06-17,5
sess_02264,user_0283,2024-06-19 16:27:00,2024-06-19 16:49:00,2024-06-19,7
sess_02265,user_0283,2024-09-04 16:25:00,2024-09-04 17:00:00,2024-09-04,6
sess_02266,user_0283,2024-06-30 08:22:00,2024-06-30 09:00:00,2024-06-30,8
sess_02267,user_0283,2024-05-16 13:38:00,2024-05-16 14:13:00,2024-05-16,8
sess_02268,user_0283,2024-05-09 19:30:00,2024-05-09 20:15:00,2024-05-09,6
sess_02269,user_0284,2024-11-30 19:55:00,2024-11-30 19:58:00,2024-11-30,2
sess_02270,user_0284,2024-11-22 12:09:00,2024-11-22 12:23:00,2024-11-22,8
sess_02271,user_0284,2024-12-15 10:11:00,2024-12-15 10:12:00,2024-12-15,7
sess_02272,user_0284,2024-12-08 15:27:00,2024-12-08 15:37:00,2024-12-08,6
sess_02273,user_0284,2024-10-23 10:39:00,2024-10-23 10:52:00,2024-10-23,6
sess_02274,user_0284,2024-11-25 11:02:00,2024-11-25 11:21:00,2024-11-25,4
sess_02275,user_0284,2024-09-17 11:37:00,2024-09-17 12:42:00,2024-09-17,8
sess_02276,user_0284,2024-10-20 10:43:00,2024-10-20 11:00:00,2024-10-20,5
sess_02277,user_0284,2024-09-19 09:28:00,2024-09-19 09:28:00,2024-09-19,1
sess_02278,user_0285,2024-08-15 20:05:00,2024-08-15 20:24:00,2024-08-15,5
sess_02279,user_0285,2024-06-29 12:37:00,2024-06-29 13:00:00,2024-06-29,3
sess_02280,user_0285,2024-10-16 10:16:00,2024-10-16 10:17:00,2024-10-16,4
sess_02281,user_0285,2024-10-11 10:36:00,2024-10-11 10:43:00,2024-10-11,4
sess_02282,user_0285,2024-06-22 16:14:00,2024-06-22 16:26:00,2024-06-22,6
sess_02283,user_0285,2024-09-18 17:46:00,2024-09-18 18:04:00,2024-09-18,6
sess_02284,user_0285,2024-08-17 10:29:00,2024-08-17 10:29:00,2024-08-17,7
sess_02285,user_0285,2024-07-21 14:14:00,2024-07-21 14:17:00,2024-07-21,4
sess_02286,user_0285,2024-07-06 10:53:00,2024-07-06 11:01:00,2024-07-06,5
sess_02287,user_0285,2024-10-15 10:35:00,2024-10-15 12:21:00,2024-10-15,7
sess_02288,user_0285,2024-11-28 17:23:00,2024-11-28 17:30:00,2024-11-28,2
sess_02289,user_0285,2024-10-28 16:27:00,2024-10-28 16:44:00,2024-10-28,4
sess_02290,user_0285,2024-12-30 14:54:00,2024-12-30 15:00:00,2024-12-30,8
sess_02291,user_0285,2024-08-03 17:02:00,2024-08-03 17:24:00,2024-08-03,3
sess_02292,user_0285,2024-09-05 11:39:00,2024-09-05 11:44:00,2024-09-05,2
sess_02293,user_0285,2024-11-14 08:37:00,2024-11-14 08:42:00,2024-11-14,3
sess_02294,user_0285,2024-08-09 11:13:00,2024-08-09 11:29:00,2024-08-09,3
sess_02295,user_0285,2024-07-08 08:09:00,2024-07-08 08:09:00,2024-07-08,8
sess_02296,user_0285,2024-09-01 13:50:00,2024-09-01 13:50:00,2024-09-01,7
sess_02297,user_0285,2024-09-01 19:50:00,2024-09-01 19:55:00,2024-09-01,3
sess_02298,user_0285,2024-08-22 11:56:00,2024-08-22 11:56:00,2024-08-22,3
sess_02299,user_0285,2024-08-01 17:27:00,2024-08-01 17:29:00,2024-08-01,3
sess_02300,user_0285,2024-11-12 19:47:00,2024-11-12 19:58:00,2024-11-12,6
sess_02301,user_0285,2024-11-16 08:28:00,2024-11-16 09:17:00,2024-11-16,8
sess_02302,user_0285,2024-07-05 09:09:00,2024-07-05 09:28:00,2024-07-05,3
sess_02303,user_0285,2024-10-22 15:19:00,2024-10-22 15:39:00,2024-10-22,6
sess_02304,user_0285,2024-11-20 20:55:00,2024-11-20 21:04:00,2024-11-20,4
sess_02305,user_0285,2024-09-16 17:50:00,2024-09-16 18:36:00,2024-09-16,2
sess_02306,user_0285,2024-09-30 15:04:00,2024-09-30 15:18:00,2024-09-30,7
sess_02307,user_0285,2024-10-07 12:30:00,2024-10-07 12:32:00,2024-10-07,4
sess_02308,user_0285,2024-07-17 10:44:00,2024-07-17 11:00:00,2024-07-17,2
sess_02309,user_0285,2024-10-13 20:49:00,2024-10-13 20:51:00,2024-10-13,3
sess_02310,user_0285,2024-07-31 18:47:00,2024-07-31 18:54:00,2024-07-31,2
sess_02311,user_0286,2024-05-03 11:10:00,2024-05-03 11:24:00,2024-05-03,7
sess_02312,user_0286,2024-05-20 12:13:00,2024-05-20 12:56:00,2024-05-20,7
sess_02313,user_0286,2024-04-27 16:54:00,2024-04-27 17:07:00,2024-04-27,5
sess_02314,user_0286,2024-06-05 13:44:00,2024-06-05 14:09:00,2024-06-05,7
sess_02315,user_0286,2024-08-10 18:51:00,2024-08-10 19:52:00,2024-08-10,2
sess_02316,user_0287,2024-09-27 19:59:00,2024-09-27 20:00:00,2024-09-27,2
sess_02317,user_0287,2024-12-13 15:02:00,2024-12-13 15:05:00,2024-12-13,5
sess_02318,user_0287,2024-10-11 20:10:00,2024-10-11 20:15:00,2024-10-11,6
sess_02319,user_0287,2024-08-26 10:21:00,2024-08-26 10:27:00,2024-08-26,5
sess_02320,user_0287,2024-12-23 13:40:00,2024-12-23 13:45:00,2024-12-23,4
sess_02321,user_0288,2024-11-18 20:20:00,2024-11-18 20:50:00,2024-11-18,7
sess_02322,user_0288,2024-11-25 14:30:00,2024-11-25 14:42:00,2024-11-25,3
sess_02323,user_0288,2024-11-21 20:40:00,2024-11-21 20:52:00,2024-11-21,8
sess_02324,user_0288,2024-11-19 13:00:00,2024-11-19 13:04:00,2024-11-19,8
sess_02325,user_0289,2024-07-25 17:48:00,2024-07-25 18:33:00,2024-07-25,4
sess_02326,user_0289,2024-07-20 20:10:00,2024-07-20 21:22:00,2024-07-20,3
sess_02327,user_0289,2024-10-31 10:38:00,2024-10-31 11:08:00,2024-10-31,2
sess_02328,user_0289,2024-11-21 14:25:00,2024-11-21 14:25:00,2024-11-21,3
sess_02329,user_0289,2024-09-17 08:16:00,2024-09-17 08:46:00,2024-09-17,8
sess_02330,user_0289,2024-08-18 18:02:00,2024-08-18 18:02:00,2024-08-18,2
sess_02331,user_0289,2024-06-19 19:48:00,2024-06-19 19:53:00,2024-06-19,2
sess_02332,user_0289,2024-09-09 20:12:00,2024-09-09 20:13:00,2024-09-09,6
sess_02333,user_0289,2024-06-30 09:37:00,2024-06-30 09:58:00,2024-06-30,3
sess_02334,user_0289,2024-09-22 08:59:00,2024-09-22 09:32:00,2024-09-22,6
sess_02335,user_0289,2024-09-17 09:59:00,2024-09-17 10:02:00,2024-09-17,7
sess_02336,user_0289,2024-12-05 16:45:00,2024-12-05 16:57:00,2024-12-05,4
sess_02337,user_0289,2024-10-03 10:12:00,2024-10-03 10:27:00,2024-10-03,4
sess_02338,user_0289,2024-11-22 10:54:00,2024-11-22 11:04:00,2024-11-22,3
sess_02339,user_0289,2024-07-27 20:26:00,2024-07-27 20:28:00,2024-07-27,2
sess_02340,user_0289,2024-12-26 17:16:00,2024-12-26 17:30:00,2024-12-26,4
sess_02341,user_0289,2024-07-28 19:06:00,2024-07-28 19:44:00,2024-07-28,5
sess_02342,user_0289,2024-07-27 15:11:00,2024-07-27 15:12:00,2024-07-27,5
sess_02343,user_0289,2024-09-22 20:02:00,2024-09-22 20:03:00,2024-09-22,5
sess_02344,user_0289,2024-06-18 12:56:00,2024-06-18 13:08:00,2024-06-18,5
sess_02345,user_0290,2024-12-13 09:53:00,2024-12-13 11:19:00,2024-12-13,8
sess_02346,user_0290,2024-12-14 10:18:00,2024-12-14 10:49:00,2024-12-14,6
sess_02347,user_0290,2024-12-28 10:14:00,2024-12-28 10:43:00,2024-12-28,4
sess_02348,user_0290,2024-12-29 14:36:00,2024-12-29 14:47:00,2024-12-29,4
sess_02349,user_0290,2024-12-22 20:34:00,2024-12-22 20:57:00,2024-12-22,4
sess_02350,user_0290,2024-12-31 08:17:00,2024-12-31 08:17:00,2024-12-31,7
sess_02351,user_0290,2024-12-13 08:38:00,2024-12-13 09:04:00,2024-12-13,4
sess_02352,user_0290,2024-12-23 15:47:00,2024-12-23 16:50:00,2024-12-23,4
sess_02353,user_0290,2024-12-20 13:49:00,2024-12-20 14:16:00,2024-12-20,6
sess_02354,user_0290,2024-12-15 12:43:00,2024-12-15 13:40:00,2024-12-15,5
sess_02355,user_0290,2024-12-22 11:29:00,2024-12-22 12:06:00,2024-12-22,6
sess_02356,user_0290,2024-12-25 09:34:00,2024-12-25 09:37:00,2024-12-25,8
sess_02357,user_0290,2024-12-25 20:14:00,2024-12-25 21:18:00,2024-12-25,5
sess_02358,user_0290,2024-12-15 16:23:00,2024-12-15 16:24:00,2024-12-15,8
sess_02359,user_0290,2024-12-18 17:53:00,2024-12-18 18:06:00,2024-12-18,2
sess_02360,user_0290,2024-12-22 13:02:00,2024-12-22 13:06:00,2024-12-22,7
sess_02361,user_0290,2024-12-26 08:21:00,2024-12-26 08:21:00,2024-12-26,2
sess_02362,user_0290,2024-12-27 12:58:00,2024-12-27 13:13:00,2024-12-27,5
sess_02363,user_0290,2024-12-28 18:28:00,2024-12-28 18:38:00,2024-12-28,7
sess_02364,user_0290,2024-12-18 19:11:00,2024-12-18 19:29:00,2024-12-18,5
sess_02365,user_0291,2024-11-22 15:32:00,2024-11-22 15:42:00,2024-11-22,7
sess_02366,user_0291,2024-07-25 14:30:00,2024-07-25 14:30:00,2024-07-25,8
sess_02367,user_0291,2024-11-19 20:30:00,2024-11-19 20:30:00,2024-11-19,5
sess_02368,user_0291,2024-12-24 12:36:00,2024-12-24 12:44:00,2024-12-24,3
sess_02369,user_0291,2024-07-29 12:41:00,2024-07-29 12:41:00,2024-07-29,1
sess_02370,user_0292,2024-12-23 09:34:00,2024-12-23 09:50:00,2024-12-23,8
sess_02371,user_0292,2024-12-23 09:25:00,2024-12-23 09:38:00,2024-12-23,8
sess_02372,user_0292,2024-12-28 16:53:00,2024-12-28 17:16:00,2024-12-28,6
sess_02373,user_0293,2024-11-20 20:13:00,2024-11-20 20:48:00,2024-11-20,8
sess_02374,user_0293,2024-11-18 17:16:00,2024-11-18 17:28:00,2024-11-18,3
sess_02375,user_0293,2024-10-13 11:45:00,2024-10-13 12:18:00,2024-10-13,7
sess_02376,user_0293,2024-12-30 17:44:00,2024-12-30 17:49:00,2024-12-30,2
sess_02377,user_0293,2024-12-21 17:26:00,2024-12-21 17:35:00,2024-12-21,5
sess_02378,user_0293,2024-11-22 16:28:00,2024-11-22 17:04:00,2024-11-22,3
sess_02379,user_0293,2024-12-26 16:10:00,2024-12-26 16:25:00,2024-12-26,4
sess_02380,user_0293,2024-11-14 18:50:00,2024-11-14 19:27:00,2024-11-14,3
sess_02381,user_0293,2024-10-19 15:46:00,2024-10-19 16:36:00,2024-10-19,6
sess_02382,user_0293,2024-11-27 18:17:00,2024-11-27 19:15:00,2024-11-27,7
sess_02383,user_0293,2024-11-11 20:37:00,2024-11-11 21:50:00,2024-11-11,7
sess_02384,user_0294,2024-04-10 15:03:00,2024-04-10 15:14:00,2024-04-10,6
sess_02385,user_0294,2024-05-26 08:32:00,2024-05-26 08:39:00,2024-05-26,7
sess_02386,user_0294,2024-11-08 10:38:00,2024-11-08 10:54:00,2024-11-08,5
sess_02387,user_0294,2024-07-28 20:01:00,2024-07-28 20:10:00,2024-07-28,7
sess_02388,user_0294,2024-11-27 10:41:00,2024-11-27 10:59:00,2024-11-27,7
sess_02389,user_0294,2024-12-11 18:07:00,2024-12-11 18:32:00,2024-12-11,7
sess_02390,user_0294,2024-02-19 16:02:00,2024-02-19 16:26:00,2024-02-19,6
sess_02391,user_0294,2024-05-11 14:12:00,2024-05-11 14:21:00,2024-05-11,7
sess_02392,user_0294,2024-05-16 18:16:00,2024-05-16 18:19:00,2024-05-16,4
sess_02393,user_0294,2024-02-17 19:47:00,2024-02-17 19:57:00,2024-02-17,4
sess_02394,user_0294,2024-08-21 11:26:00,2024-08-21 11:28:00,2024-08-21,6
sess_02395,user_0294,2024-06-18 08:11:00,2024-06-18 08:47:00,2024-06-18,3
sess_02396,user_0295,2024-10-13 17:24:00,2024-10-13 17:29:00,2024-10-13,7
sess_02397,user_0295,2024-10-28 08:22:00,2024-10-28 08:23:00,2024-10-28,4
sess_02398,user_0295,2024-08-31 19:34:00,2024-08-31 19:34:00,2024-08-31,8
sess_02399,user_0295,2024-12-19 16:09:00,2024-12-19 16:16:00,2024-12-19,2
sess_02400,user_0295,2024-12-04 15:15:00,2024-12-04 15:27:00,2024-12-04,6
sess_02401,user_0296,2024-08-20 08:24:00,2024-08-20 08:28:00,2024-08-20,5
sess_02402,user_0296,2024-11-08 09:08:00,2024-11-08 09:08:00,2024-11-08,4
sess_02403,user_0297,2024-04-20 19:03:00,2024-04-20 19:08:00,2024-04-20,4
sess_02404,user_0297,2024-05-05 14:36:00,2024-05-05 14:40:00,2024-05-05,6
sess_02405,user_0297,2024-09-30 17:37:00,2024-09-30 17:49:00,2024-09-30,5
sess_02406,user_0297,2024-12-09 17:42:00,2024-12-09 17:53:00,2024-12-09,8
sess_02407,user_0297,2024-10-12 14:35:00,2024-10-12 14:39:00,2024-10-12,3
sess_02408,user_0298,2024-12-25 08:19:00,2024-12-25 08:20:00,2024-12-25,2
sess_02409,user_0298,2024-12-09 08:33:00,2024-12-09 09:30:00,2024-12-09,8
sess_02410,user_0299,2024-09-08 10:08:00,2024-09-08 10:20:00,2024-09-08,5
sess_02411,user_0299,2024-09-04 18:42:00,2024-09-04 19:06:00,2024-09-04,7
sess_02412,user_0299,2024-11-21 11:54:00,2024-11-21 11:55:00,2024-11-21,2
sess_02413,user_0299,2024-11-09 09:13:00,2024-11-09 09:25:00,2024-11-09,4
sess_02414,user_0300,2024-06-15 10:57:00,2024-06-15 10:57:00,2024-06-15,7
sess_02415,user_0300,2024-11-27 13:53:00,2024-11-27 14:13:00,2024-11-27,7
sess_02416,user_0300,2024-12-31 18:09:00,2024-12-31 19:07:00,2024-12-31,2
sess_02417,user_0300,2024-06-23 11:01:00,2024-06-23 11:14:00,2024-06-23,6
sess_02418,user_0300,2024-05-15 16:57:00,2024-05-15 16:57:00,2024-05-15,6
sess_02419,user_0300,2024-07-10 14:34:00,2024-07-10 14:34:00,2024-07-10,3
sess_02420,user_0300,2024-07-07 11:40:00,2024-07-07 11:48:00,2024-07-07,2
sess_02421,user_0300,2024-07-30 09:59:00,2024-07-30 10:04:00,2024-07-30,6
sess_02422,user_0300,2024-12-01 19:41:00,2024-12-01 19:41:00,2024-12-01,8
sess_02423,user_0300,2024-03-26 13:14:00,2024-03-26 13:38:00,2024-03-26,2
sess_02424,user_0300,2024-11-14 13:54:00,2024-11-14 14:10:00,2024-11-14,5
sess_02425,user_0300,2024-04-12 18:10:00,2024-04-12 18:15:00,2024-04-12,2
sess_02426,user_0300,2024-06-30 08:14:00,2024-06-30 09:18:00,2024-06-30,5
sess_02427,user_0300,2024-06-21 17:47:00,2024-06-21 17:50:00,2024-06-21,8
sess_02428,user_0300,2024-08-25 08:12:00,2024-08-25 09:33:00,2024-08-25,4
sess_02429,user_0300,2024-08-19 12:35:00,2024-08-19 12:45:00,2024-08-19,6
sess_02430,user_0300,2024-10-02 14:55:00,2024-10-02 15:45:00,2024-10-02,3
sess_02431,user_0300,2024-01-05 19:53:00,2024-01-05 20:18:00,2024-01-05,5
sess_02432,user_0300,2024-08-31 18:02:00,2024-08-31 18:54:00,2024-08-31,7
sess_02433,user_0300,2024-11-01 13:05:00,2024-11-01 14:53:00,2024-11-01,4
sess_02434,user_0301,2024-12-29 09:35:00,2024-12-29 09:39:00,2024-12-29,6
sess_02435,user_0302,2024-03-13 13:57:00,2024-03-13 14:38:00,2024-03-13,7
sess_02436,user_0303,2024-11-01 08:41:00,2024-11-01 08:46:00,2024-11-01,5
sess_02437,user_0303,2024-10-13 20:00:00,2024-10-13 20:06:00,2024-10-13,7
sess_02438,user_0303,2024-12-18 11:38:00,2024-12-18 11:43:00,2024-12-18,8
sess_02439,user_0303,2024-11-01 20:10:00,2024-11-01 20:19:00,2024-11-01,6
sess_02440,user_0304,2024-03-24 18:28:00,2024-03-24 18:29:00,2024-03-24,6
sess_02441,user_0304,2024-09-03 09:57:00,2024-09-03 10:06:00,2024-09-03,5
sess_02442,user_0304,2024-07-13 13:46:00,2024-07-13 13:54:00,2024-07-13,5
sess_02443,user_0304,2024-11-08 12:16:00,2024-11-08 12:34:00,2024-11-08,8
sess_02444,user_0304,2024-12-24 15:02:00,2024-12-24 15:15:00,2024-12-24,2
sess_02445,user_0305,2024-06-04 17:44:00,2024-06-04 17:55:00,2024-06-04,6
sess_02446,user_0305,2024-06-18 20:24:00,2024-06-18 20:31:00,2024-06-18,5
sess_02447,user_0305,2024-09-25 16:03:00,2024-09-25 16:08:00,2024-09-25,4
sess_02448,user_0305,2024-06-05 09:38:00,2024-06-05 09:42:00,2024-06-05,7
sess_02449,user_0305,2024-07-29 17:57:00,2024-07-29 17:57:00,2024-07-29,5
sess_02450,user_0305,2024-08-25 12:30:00,2024-08-25 12:38:00,2024-08-25,7
sess_02451,user_0305,2024-08-31 14:47:00,2024-08-31 14:50:00,2024-08-31,2
sess_02452,user_0306,2024-12-08 12:26:00,2024-12-08 13:09:00,2024-12-08,8
sess_02453,user_0306,2024-12-08 14:59:00,2024-12-08 15:05:00,2024-12-08,2
sess_02454,user_0306,2024-09-27 10:47:00,2024-09-27 10:51:00,2024-09-27,5
sess_02455,user_0306,2024-11-27 16:58:00,2024-11-27 17:08:00,2024-11-27,5
sess_02456,user_0306,2024-11-07 08:25:00,2024-11-07 08:26:00,2024-11-07,3
sess_02457,user_0306,2024-11-20 08:23:00,2024-11-20 08:27:00,2024-11-20,2
sess_02458,user_0306,2024-12-17 09:41:00,2024-12-17 09:50:00,2024-12-17,3
sess_02459,user_0307,2024-11-11 09:00:00,2024-11-11 09:08:00,2024-11-11,8
sess_02460,user_0307,2024-09-27 18:01:00,2024-09-27 18:05:00,2024-09-27,3
sess_02461,user_0307,2024-09-30 13:10:00,2024-09-30 14:15:00,2024-09-30,7
sess_02462,user_0308,2024-11-25 18:52:00,2024-11-25 19:27:00,2024-11-25,3
sess_02463,user_0308,2024-12-31 16:27:00,2024-12-31 16:39:00,2024-12-31,2
sess_02464,user_0308,2024-10-27 13:58:00,2024-10-27 14:16:00,2024-10-27,8
sess_02465,user_0308,2024-09-12 19:35:00,2024-09-12 19:55:00,2024-09-12,6
sess_02466,user_0308,2024-11-20 08:40:00,2024-11-20 08:44:00,2024-11-20,6
sess_02467,user_0308,2024-11-13 11:18:00,2024-11-13 11:28:00,2024-11-13,8
